TIMESTAMP,PM2.5,PM10,SO2,CO,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2016-01-01 00:00:00,45.8,93.9,24.95,2.23,January,Winter,Christmas & New Year,102.62911392405063,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 01:00:00,51.44,94.64,24.79,2.24,January,Winter,Christmas & New Year,102.75443037974684,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 02:00:00,42.7,94.97,24.95,2.24,January,Winter,Christmas & New Year,102.75443037974684,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 03:00:00,43.15,93.56,24.81,2.29,January,Winter,Christmas & New Year,103.38101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 04:00:00,42.06,92.52,25.0,2.28,January,Winter,Christmas & New Year,103.25569620253164,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 05:00:00,40.82,90.11,25.07,2.3,January,Winter,Christmas & New Year,103.50632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 06:00:00,39.64,92.02,24.98,2.28,January,Winter,Christmas & New Year,103.25569620253164,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 07:00:00,40.31,93.91,24.95,2.24,January,Winter,Christmas & New Year,102.75443037974684,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 08:00:00,41.99,92.18,25.15,2.24,January,Winter,Christmas & New Year,102.75443037974684,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 09:00:00,41.36,92.59,24.69,2.26,January,Winter,Christmas & New Year,103.00506329113924,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 10:00:00,43.24,91.72,24.98,2.26,January,Winter,Christmas & New Year,103.00506329113924,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 11:00:00,39.38,94.19,24.6,2.28,January,Winter,Christmas & New Year,103.25569620253164,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 12:00:00,43.34,94.96,25.0,2.52,January,Winter,Christmas & New Year,106.26329113924051,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 13:00:00,40.2,92.77,24.68,2.28,January,Winter,Christmas & New Year,103.25569620253164,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 14:00:00,39.79,92.71,24.75,2.34,January,Winter,Christmas & New Year,104.00759493670886,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 15:00:00,40.26,90.3,24.69,2.3,January,Winter,Christmas & New Year,103.50632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 16:00:00,39.44,90.92,24.46,2.3,January,Winter,Christmas & New Year,103.50632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 17:00:00,39.41,91.28,24.74,2.29,January,Winter,Christmas & New Year,103.38101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 18:00:00,41.01,91.78,24.65,2.28,January,Winter,Christmas & New Year,103.25569620253164,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 19:00:00,45.49,92.19,24.74,2.43,January,Winter,Christmas & New Year,105.13544303797468,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 20:00:00,48.28,95.09,24.48,2.34,January,Winter,Christmas & New Year,104.00759493670886,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 21:00:00,46.59,94.61,24.78,2.37,January,Winter,Christmas & New Year,104.38354430379746,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 22:00:00,45.74,96.82,24.73,2.42,January,Winter,Christmas & New Year,105.01012658227847,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-01 23:00:00,43.64,94.96,24.72,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 00:00:00,43.36,89.73,24.82,2.46,January,Winter,Christmas & New Year,105.51139240506329,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 01:00:00,43.8,94.36,24.72,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 02:00:00,43.13,96.29,24.71,2.5,January,Winter,Christmas & New Year,106.0126582278481,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 03:00:00,41.06,91.84,24.98,2.46,January,Winter,Christmas & New Year,105.51139240506329,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 04:00:00,40.21,91.95,25.04,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 05:00:00,41.2,94.45,24.86,2.45,January,Winter,Christmas & New Year,105.3860759493671,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 06:00:00,40.67,92.08,24.74,2.46,January,Winter,Christmas & New Year,105.51139240506329,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 07:00:00,40.88,90.88,24.84,2.47,January,Winter,Christmas & New Year,105.6367088607595,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 08:00:00,41.61,92.65,24.74,2.5,January,Winter,Christmas & New Year,106.0126582278481,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 09:00:00,42.04,92.16,24.72,2.5,January,Winter,Christmas & New Year,106.0126582278481,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 10:00:00,40.84,91.12,24.51,2.52,January,Winter,Christmas & New Year,106.26329113924051,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 11:00:00,40.16,94.08,24.61,2.47,January,Winter,Christmas & New Year,105.6367088607595,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 12:00:00,39.17,92.8,24.81,2.47,January,Winter,Christmas & New Year,105.6367088607595,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 13:00:00,41.98,93.9,24.54,2.75,January,Winter,Christmas & New Year,109.14556962025316,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 14:00:00,38.99,91.38,24.16,2.52,January,Winter,Christmas & New Year,106.26329113924051,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 15:00:00,40.49,93.48,24.4,2.47,January,Winter,Christmas & New Year,105.6367088607595,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 16:00:00,39.22,90.52,24.27,2.46,January,Winter,Christmas & New Year,105.51139240506329,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 17:00:00,41.43,89.42,24.22,2.49,January,Winter,Christmas & New Year,105.8873417721519,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 18:00:00,40.83,94.0,24.26,2.46,January,Winter,Christmas & New Year,105.51139240506329,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 19:00:00,45.39,95.28,24.08,2.52,January,Winter,Christmas & New Year,106.26329113924051,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 20:00:00,46.91,96.29,24.4,2.49,January,Winter,Christmas & New Year,105.8873417721519,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 21:00:00,46.46,95.86,24.58,2.69,January,Winter,Christmas & New Year,108.39367088607595,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 22:00:00,44.46,94.66,24.27,2.62,January,Winter,Christmas & New Year,107.51645569620253,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-02 23:00:00,44.13,93.07,24.37,3.48,January,Winter,Christmas & New Year,118.29367088607594,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 00:00:00,43.91,93.54,24.1,3.06,January,Winter,Christmas & New Year,113.03037974683544,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 01:00:00,41.75,95.48,24.1,2.78,January,Winter,Christmas & New Year,109.52151898734176,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 02:00:00,44.53,98.66,24.22,2.77,January,Winter,Christmas & New Year,109.39620253164557,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 03:00:00,44.95,97.92,24.21,2.65,January,Winter,Christmas & New Year,107.89240506329114,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 04:00:00,43.45,96.97,24.2,2.7,January,Winter,Christmas & New Year,108.51898734177215,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 05:00:00,44.48,94.0,24.42,2.7,January,Winter,Christmas & New Year,108.51898734177215,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 06:00:00,43.48,95.6,24.58,2.8,January,Winter,Christmas & New Year,109.77215189873418,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 07:00:00,44.11,96.87,24.4,3.11,January,Winter,Christmas & New Year,113.65696202531646,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 08:00:00,44.7,97.24,24.21,2.72,January,Winter,Christmas & New Year,108.76962025316456,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 09:00:00,42.08,97.29,24.32,2.65,January,Winter,Christmas & New Year,107.89240506329114,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 10:00:00,45.25,95.8,24.31,2.67,January,Winter,Christmas & New Year,108.14303797468354,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 11:00:00,43.41,95.03,24.42,2.61,January,Winter,Christmas & New Year,107.39113924050632,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 12:00:00,41.4,94.02,24.2,2.62,January,Winter,Christmas & New Year,107.51645569620253,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 13:00:00,40.92,94.2,24.47,2.61,January,Winter,Christmas & New Year,107.39113924050632,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 14:00:00,39.79,91.74,24.33,2.58,January,Winter,Christmas & New Year,107.01518987341773,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 15:00:00,38.54,90.81,24.4,2.69,January,Winter,Christmas & New Year,108.39367088607595,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 16:00:00,40.33,91.53,24.22,2.65,January,Winter,Christmas & New Year,107.89240506329114,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 17:00:00,40.17,92.93,24.27,3.24,January,Winter,Christmas & New Year,115.28607594936709,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 18:00:00,39.75,92.34,24.23,4.5,January,Winter,Christmas & New Year,131.0759493670886,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 19:00:00,45.24,90.2,24.17,2.57,January,Winter,Christmas & New Year,106.88987341772152,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 20:00:00,46.73,96.58,24.28,2.62,January,Winter,Christmas & New Year,107.51645569620253,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 21:00:00,45.3,96.26,24.47,2.61,January,Winter,Christmas & New Year,107.39113924050632,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 22:00:00,44.6,93.4,24.37,2.65,January,Winter,Christmas & New Year,107.89240506329114,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-03 23:00:00,44.85,94.73,24.12,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 00:00:00,43.68,95.67,24.39,3.26,January,Winter,Christmas & New Year,115.53670886075949,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 01:00:00,42.63,95.2,24.27,2.68,January,Winter,Christmas & New Year,108.26835443037974,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 02:00:00,40.82,95.6,24.68,2.65,January,Winter,Christmas & New Year,107.89240506329114,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 03:00:00,41.52,93.86,24.21,2.67,January,Winter,Christmas & New Year,108.14303797468354,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 04:00:00,42.39,95.74,24.51,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 05:00:00,41.01,91.43,24.11,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 06:00:00,40.75,93.5,24.18,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 07:00:00,41.7,94.54,24.23,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 08:00:00,40.84,94.22,24.27,2.69,January,Winter,Christmas & New Year,108.39367088607595,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 09:00:00,40.97,95.87,23.93,2.7,January,Winter,Christmas & New Year,108.51898734177215,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 10:00:00,43.48,97.45,24.24,2.68,January,Winter,Christmas & New Year,108.26835443037974,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 11:00:00,39.34,95.2,24.28,2.71,January,Winter,Christmas & New Year,108.64430379746835,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 12:00:00,42.61,94.7,24.2,2.7,January,Winter,Christmas & New Year,108.51898734177215,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 13:00:00,40.89,94.75,24.16,2.78,January,Winter,Christmas & New Year,109.52151898734176,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 14:00:00,40.29,94.42,24.28,2.76,January,Winter,Christmas & New Year,109.27088607594936,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 15:00:00,40.34,92.77,24.36,2.77,January,Winter,Christmas & New Year,109.39620253164557,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 16:00:00,40.87,92.77,24.22,2.76,January,Winter,Christmas & New Year,109.27088607594936,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 17:00:00,41.04,93.39,24.16,2.82,January,Winter,Christmas & New Year,110.02278481012658,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 18:00:00,41.32,94.79,24.38,2.76,January,Winter,Christmas & New Year,109.27088607594936,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 19:00:00,42.96,96.04,24.4,2.78,January,Winter,Christmas & New Year,109.52151898734176,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 20:00:00,42.53,93.83,24.3,2.79,January,Winter,Christmas & New Year,109.64683544303797,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 21:00:00,46.29,94.36,24.33,2.8,January,Winter,Christmas & New Year,109.77215189873418,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 22:00:00,43.17,93.25,24.3,2.82,January,Winter,Christmas & New Year,110.02278481012658,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-04 23:00:00,43.59,92.5,24.17,3.1,January,Winter,Christmas & New Year,113.53164556962025,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 00:00:00,44.28,94.07,24.34,3.23,January,Winter,Christmas & New Year,115.16075949367088,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 01:00:00,44.04,93.55,24.12,2.87,January,Winter,Christmas & New Year,110.64936708860759,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 02:00:00,43.0,94.47,24.2,3.09,January,Winter,Christmas & New Year,113.40632911392404,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 03:00:00,41.14,94.09,24.06,3.37,January,Winter,Christmas & New Year,116.91518987341772,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 04:00:00,42.68,92.18,24.51,3.39,January,Winter,Christmas & New Year,117.16582278481013,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 05:00:00,41.16,92.93,24.36,3.82,January,Winter,Christmas & New Year,122.55443037974683,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 06:00:00,42.14,92.66,24.58,3.22,January,Winter,Christmas & New Year,115.03544303797469,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 07:00:00,43.92,97.94,24.52,3.16,January,Winter,Christmas & New Year,114.28354430379747,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 08:00:00,40.31,97.88,24.51,2.89,January,Winter,Christmas & New Year,110.9,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 09:00:00,40.84,93.71,24.24,5.49,January,Winter,Christmas & New Year,143.48227848101266,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 10:00:00,40.69,93.33,23.98,2.85,January,Winter,Christmas & New Year,110.39873417721519,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 11:00:00,41.64,95.0,24.34,2.88,January,Winter,Christmas & New Year,110.7746835443038,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 12:00:00,42.95,95.7,24.12,3.12,January,Winter,Christmas & New Year,113.78227848101265,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 13:00:00,42.1,94.47,23.98,3.01,January,Winter,Christmas & New Year,112.40379746835443,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 14:00:00,39.78,93.66,24.29,3.06,January,Winter,Christmas & New Year,113.03037974683544,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 15:00:00,40.46,93.84,24.23,2.86,January,Winter,Christmas & New Year,110.52405063291138,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 16:00:00,39.54,93.1,23.91,2.91,January,Winter,Christmas & New Year,111.1506329113924,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 17:00:00,40.58,94.2,24.14,2.93,January,Winter,Christmas & New Year,111.40126582278481,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 18:00:00,40.1,93.32,24.1,2.96,January,Winter,Christmas & New Year,111.77721518987342,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 19:00:00,42.62,93.32,24.19,2.93,January,Winter,Christmas & New Year,111.40126582278481,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 20:00:00,46.34,92.91,23.98,2.99,January,Winter,Christmas & New Year,112.15316455696203,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 21:00:00,45.94,94.8,24.24,2.94,January,Winter,Christmas & New Year,111.52658227848102,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 22:00:00,46.42,94.38,23.86,2.98,January,Winter,Christmas & New Year,112.02784810126582,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-05 23:00:00,45.74,94.52,24.08,3.0,January,Winter,Christmas & New Year,112.27848101265823,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 00:00:00,45.58,93.75,24.48,3.03,January,Winter,Christmas & New Year,112.65443037974683,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 01:00:00,44.83,95.34,24.1,3.04,January,Winter,Christmas & New Year,112.77974683544304,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 02:00:00,44.91,94.8,24.28,3.06,January,Winter,Christmas & New Year,113.03037974683544,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 03:00:00,46.36,94.99,24.11,3.06,January,Winter,Christmas & New Year,113.03037974683544,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 04:00:00,47.58,91.3,24.51,3.11,January,Winter,Christmas & New Year,113.65696202531646,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 05:00:00,44.66,98.04,24.51,3.13,January,Winter,Christmas & New Year,113.90759493670886,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 06:00:00,43.94,98.73,24.45,3.12,January,Winter,Christmas & New Year,113.78227848101265,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 07:00:00,44.87,96.14,24.43,3.16,January,Winter,Christmas & New Year,114.28354430379747,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 08:00:00,44.22,96.46,24.26,3.24,January,Winter,Christmas & New Year,115.28607594936709,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 09:00:00,45.51,95.72,24.41,3.28,January,Winter,Christmas & New Year,115.78734177215189,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 10:00:00,43.78,95.63,24.26,3.23,January,Winter,Christmas & New Year,115.16075949367088,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 11:00:00,40.57,93.19,24.28,3.27,January,Winter,Christmas & New Year,115.6620253164557,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 12:00:00,40.3,94.81,25.26,3.12,January,Winter,Christmas & New Year,113.78227848101265,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 13:00:00,31.5,87.44,31.71,2.29,January,Winter,Christmas & New Year,103.38101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 14:00:00,31.09,92.27,31.72,2.3,January,Winter,Christmas & New Year,103.50632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 15:00:00,29.8,92.41,31.98,2.42,January,Winter,Christmas & New Year,105.01012658227847,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 16:00:00,29.63,82.46,31.99,2.46,January,Winter,Christmas & New Year,105.51139240506329,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 17:00:00,30.46,86.16,31.83,2.66,January,Winter,Christmas & New Year,108.01772151898734,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 18:00:00,32.38,84.75,31.74,4.35,January,Winter,Christmas & New Year,129.19620253164555,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 19:00:00,37.58,86.18,31.74,5.52,January,Winter,Christmas & New Year,143.85822784810125,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 20:00:00,39.71,85.66,31.82,6.35,January,Winter,Christmas & New Year,154.25949367088606,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 21:00:00,40.44,89.02,31.89,7.26,January,Winter,Christmas & New Year,165.6632911392405,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 22:00:00,36.1,88.56,31.67,4.8,January,Winter,Christmas & New Year,134.83544303797467,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-06 23:00:00,36.08,85.84,32.3,2.55,January,Winter,Christmas & New Year,106.63924050632912,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 00:00:00,35.62,84.03,32.1,3.63,January,Winter,Christmas & New Year,120.17341772151899,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 01:00:00,37.72,84.75,32.02,3.13,January,Winter,Christmas & New Year,113.90759493670886,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 02:00:00,35.69,88.13,32.32,3.08,January,Winter,Christmas & New Year,113.28101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 03:00:00,34.92,87.8,32.39,3.52,January,Winter,Christmas & New Year,118.79493670886076,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 04:00:00,35.41,85.64,32.24,3.08,January,Winter,Christmas & New Year,113.28101265822785,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 05:00:00,35.94,90.3,32.27,3.22,January,Winter,Christmas & New Year,115.03544303797469,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 06:00:00,35.33,87.28,32.31,3.5,January,Winter,Christmas & New Year,118.54430379746836,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 07:00:00,33.84,85.58,32.42,3.43,January,Winter,Christmas & New Year,117.66708860759493,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 08:00:00,34.23,88.64,32.31,2.89,January,Winter,Christmas & New Year,110.9,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 09:00:00,33.55,89.67,32.07,2.93,January,Winter,Christmas & New Year,111.40126582278481,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 10:00:00,31.58,86.9,32.18,2.73,January,Winter,Christmas & New Year,108.89493670886075,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 11:00:00,32.14,83.47,32.2,3.84,January,Winter,Christmas & New Year,122.80506329113923,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 12:00:00,32.14,85.18,32.35,2.65,January,Winter,Christmas & New Year,107.89240506329114,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 13:00:00,33.4,88.02,32.18,2.8,January,Winter,Christmas & New Year,109.77215189873418,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 14:00:00,31.78,82.96,32.42,2.76,January,Winter,Christmas & New Year,109.27088607594936,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 15:00:00,30.9,84.98,32.34,2.68,January,Winter,Christmas & New Year,108.26835443037974,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 16:00:00,32.56,89.06,32.08,2.84,January,Winter,Christmas & New Year,110.27341772151898,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 17:00:00,32.42,87.98,32.48,2.72,January,Winter,Christmas & New Year,108.76962025316456,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-01-07 18:00:00,31.56,87.08,32.22,2.73,January,Winter,Christmas & New Year,108.89493670886075,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
