TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-01-03 17:00:00,14.29,34.105000000000004,29.29,0.54,1.85,0.12,January,Winter,Christmas & New Year,36.6125,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-03 18:00:00,14.29,34.105000000000004,28.32,0.26,1.9,0.12,January,Winter,Christmas & New Year,35.4,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-03 19:00:00,14.29,34.105000000000004,28.08,0.16,1.72,0.12,January,Winter,Christmas & New Year,35.099999999999994,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-03 20:00:00,14.29,34.105000000000004,33.68,0.11,1.63,0.12,January,Winter,Christmas & New Year,42.1,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-03 21:00:00,14.29,34.105000000000004,29.86,4.0,1.8,0.12,January,Winter,Christmas & New Year,37.325,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-03 22:00:00,14.29,34.105000000000004,23.11,4.0,1.67,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-03 23:00:00,14.29,34.105000000000004,23.99,4.0,1.87,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 00:00:00,14.29,34.105000000000004,16.32,0.15,2.02,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 01:00:00,14.29,34.105000000000004,15.0,0.3,1.83,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 02:00:00,14.29,34.105000000000004,14.04,0.49,2.12,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 03:00:00,14.29,34.105000000000004,14.64,4.0,2.08,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 04:00:00,14.29,34.105000000000004,13.68,0.21,1.9,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 05:00:00,14.29,34.105000000000004,14.94,4.0,1.83,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 06:00:00,14.29,34.105000000000004,14.56,0.43,1.94,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 07:00:00,14.29,34.105000000000004,16.95,0.16,2.0,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 08:00:00,14.29,34.105000000000004,23.2,0.22,1.88,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 09:00:00,14.29,34.105000000000004,24.17,0.15,1.69,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 10:00:00,14.29,34.105000000000004,29.54,0.25,2.07,0.12,January,Winter,Christmas & New Year,36.925,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 11:00:00,14.29,34.105000000000004,28.43,0.31,2.78,0.12,January,Winter,Christmas & New Year,35.5375,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 12:00:00,14.29,34.105000000000004,25.58,0.18,2.28,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 13:00:00,14.29,34.105000000000004,25.08,0.38,2.26,0.12,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 14:00:00,14.29,34.105000000000004,20.07,0.36,2.44,0.06,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 15:00:00,14.29,34.105000000000004,12.79,0.35,2.34,1.61,January,Winter,Christmas & New Year,78.76666666666667,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 16:00:00,14.29,34.105000000000004,11.04,0.08,2.17,1.17,January,Winter,Christmas & New Year,54.8111111111111,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 17:00:00,14.29,34.105000000000004,15.97,0.16,2.1,1.73,January,Winter,Christmas & New Year,85.3,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 18:00:00,14.29,34.105000000000004,19.96,0.28,1.84,3.9,January,Winter,Christmas & New Year,123.55696202531645,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 19:00:00,14.29,34.105000000000004,22.18,0.08,1.8,3.92,January,Winter,Christmas & New Year,123.80759493670885,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 20:00:00,14.29,34.105000000000004,22.64,0.16,1.44,1.1,January,Winter,Christmas & New Year,51.0,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 21:00:00,14.29,34.105000000000004,21.41,4.0,1.76,1.8,January,Winter,Christmas & New Year,89.11111111111111,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 22:00:00,14.29,34.105000000000004,16.59,0.15,1.77,2.14,January,Winter,Christmas & New Year,101.50126582278482,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-04 23:00:00,14.29,34.105000000000004,13.06,0.11,1.82,0.52,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 00:00:00,14.29,34.105000000000004,15.88,4.0,2.28,2.83,January,Winter,Christmas & New Year,110.14810126582279,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 01:00:00,14.29,34.105000000000004,20.51,4.0,2.2,2.19,January,Winter,Christmas & New Year,102.12784810126583,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 02:00:00,14.29,34.105000000000004,14.1,0.22,1.96,1.37,January,Winter,Christmas & New Year,65.7,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 03:00:00,14.29,34.105000000000004,14.4,4.0,2.09,0.51,January,Winter,Christmas & New Year,34.105000000000004,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 04:00:00,14.29,34.105000000000004,9.56,4.0,1.94,1.12,January,Winter,Christmas & New Year,52.08888888888889,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 05:00:00,14.29,34.105000000000004,10.12,0.18,1.82,2.85,January,Winter,Christmas & New Year,110.39873417721519,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 06:00:00,14.29,34.105000000000004,12.0,0.29,1.56,2.77,January,Winter,Christmas & New Year,109.39620253164557,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 07:00:00,14.29,34.105000000000004,11.56,0.16,1.58,4.61,January,Winter,Christmas & New Year,132.45443037974684,Moderate,Ariyalur,Tamil Nadu,11.1530559,79.2585797
