TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,O3,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-01-01 00:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 01:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 02:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 03:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 04:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 05:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 06:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 07:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 08:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 09:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 10:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 11:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 12:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 13:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 14:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 15:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 16:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 17:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 18:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 19:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 20:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 21:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 22:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-01 23:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-02 00:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-02 01:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-02 02:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
2024-01-02 03:00:00,29.0,43.0,3.8,8.13,5.445,0.33,33.95,January,Winter,Christmas & New Year,48.333333333333336,Good,Nagapattinam,Tamil Nadu,10.6026202,79.7619348
