TIMESTAMP,PM10,NO2,SO2,CO,O3,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-03-23 08:00:00,55.0,13.57,13.2,0.42,31.75,March,Summer,Holi Festival Season,55.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 09:00:00,52.0,13.68,12.05,0.22,26.46,March,Summer,Holi Festival Season,52.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 10:00:00,49.5,12.95,11.6,0.83,42.14,March,Summer,Holi Festival Season,49.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 11:00:00,51.75,12.53,12.6,0.75,22.05,March,Summer,Holi Festival Season,51.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 12:00:00,55.75,12.6,12.18,0.15,46.94,March,Summer,Holi Festival Season,55.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 13:00:00,59.75,13.62,12.98,0.08,34.74,March,Summer,Holi Festival Season,59.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 14:00:00,56.5,12.28,13.25,0.45,29.2,March,Summer,Holi Festival Season,56.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 15:00:00,55.25,12.0,13.2,0.46,10.98,March,Summer,Holi Festival Season,55.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 16:00:00,52.75,12.42,13.15,0.66,78.5,March,Summer,Holi Festival Season,78.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 17:00:00,77.25,13.0,12.92,0.81,6.37,March,Summer,Holi Festival Season,77.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 18:00:00,92.5,13.88,12.42,0.74,12.89,March,Summer,Holi Festival Season,92.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 19:00:00,69.0,16.08,12.4,0.68,26.36,March,Summer,Holi Festival Season,69.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 20:00:00,57.75,16.35,12.38,0.21,32.73,March,Summer,Holi Festival Season,57.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 21:00:00,57.75,15.58,12.52,0.42,32.54,March,Summer,Holi Festival Season,57.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 22:00:00,49.0,14.32,11.82,0.32,27.93,March,Summer,Holi Festival Season,49.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-23 23:00:00,44.25,13.9,12.57,0.29,18.72,March,Summer,Holi Festival Season,44.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 00:00:00,49.5,17.45,12.8,0.9,16.17,March,Summer,Holi Festival Season,49.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 01:00:00,54.75,16.42,8.63,0.99,50.27,March,Summer,Holi Festival Season,54.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 02:00:00,55.5,18.05,8.63,0.44,34.69,March,Summer,Holi Festival Season,55.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 03:00:00,48.0,16.48,8.63,0.34,29.6,March,Summer,Holi Festival Season,48.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 04:00:00,39.75,14.62,12.7,0.97,35.87,March,Summer,Holi Festival Season,48.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 05:00:00,42.25,17.2,12.9,0.81,31.22,March,Summer,Holi Festival Season,42.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 06:00:00,43.5,17.52,14.35,0.44,21.07,March,Summer,Holi Festival Season,43.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 07:00:00,45.0,14.6,14.6,0.42,35.38,March,Summer,Holi Festival Season,45.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 08:00:00,51.75,14.48,8.63,0.24,26.56,March,Summer,Holi Festival Season,51.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 09:00:00,44.0,11.68,15.85,0.18,24.5,March,Summer,Holi Festival Season,44.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 10:00:00,42.25,11.62,17.1,0.32,94.47,March,Summer,Holi Festival Season,94.47,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 11:00:00,43.5,11.67,16.2,0.24,69.45,March,Summer,Holi Festival Season,69.45,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 12:00:00,36.5,12.5,12.65,0.5,22.05,March,Summer,Holi Festival Season,36.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 13:00:00,40.5,12.0,10.22,0.48,45.08,March,Summer,Holi Festival Season,45.08,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 14:00:00,46.0,11.95,10.95,0.43,82.71,March,Summer,Holi Festival Season,82.71,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 15:00:00,39.25,12.02,10.4,0.71,44.36,March,Summer,Holi Festival Season,44.36,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 16:00:00,38.5,11.68,10.7,0.25,22.05,March,Summer,Holi Festival Season,38.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 17:00:00,45.25,12.1,11.38,0.23,113.75,March,Summer,Holi Festival Season,119.83955223880596,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 18:00:00,51.5,12.38,12.2,0.53,12.94,March,Summer,Holi Festival Season,51.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 19:00:00,51.0,14.5,12.47,0.07,130.54,March,Summer,Holi Festival Season,144.64865671641792,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 20:00:00,54.0,15.65,10.72,0.54,105.64,March,Summer,Holi Festival Season,107.85611940298507,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 21:00:00,51.5,15.12,8.78,0.61,100.55,March,Summer,Holi Festival Season,51.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 22:00:00,42.5,14.1,8.9,0.55,61.93,March,Summer,Holi Festival Season,61.93,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-24 23:00:00,36.5,11.73,9.2,0.76,22.05,March,Summer,Holi Festival Season,38.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 00:00:00,33.75,14.45,8.63,0.38,69.06,March,Summer,Holi Festival Season,69.06,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 01:00:00,39.0,14.88,8.63,0.42,105.06,March,Summer,Holi Festival Season,106.99910447761195,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 02:00:00,39.0,16.53,8.63,0.26,176.79,March,Summer,Holi Festival Season,220.77461538461537,Poor,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 03:00:00,36.5,14.6,9.63,0.05,120.93,March,Summer,Holi Festival Season,130.44880597014927,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 04:00:00,30.25,14.75,7.75,0.51,49.79,March,Summer,Holi Festival Season,49.79,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 05:00:00,27.25,14.48,5.92,0.49,69.09,March,Summer,Holi Festival Season,69.09,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 06:00:00,36.5,14.78,5.22,0.41,82.22,March,Summer,Holi Festival Season,82.22,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 07:00:00,43.0,14.6,5.17,0.45,22.05,March,Summer,Holi Festival Season,43.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 08:00:00,46.75,14.3,8.63,0.08,48.94,March,Summer,Holi Festival Season,48.94,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 09:00:00,60.5,13.75,12.92,0.09,87.61,March,Summer,Holi Festival Season,87.61,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 10:00:00,39.5,11.2,14.33,0.42,137.79,March,Summer,Holi Festival Season,155.36134328358207,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 11:00:00,38.0,10.8,13.1,0.42,30.44,March,Summer,Holi Festival Season,38.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 12:00:00,46.75,10.65,11.68,0.36,51.81,March,Summer,Holi Festival Season,51.81,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 13:00:00,43.25,11.98,10.15,0.38,5.29,March,Summer,Holi Festival Season,43.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 14:00:00,35.25,12.6,10.6,1.31,146.8,March,Summer,Holi Festival Season,168.67462686567166,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 15:00:00,34.75,12.55,9.43,1.33,63.51,March,Summer,Holi Festival Season,63.522222222222226,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 16:00:00,34.25,12.1,9.95,0.15,95.26,March,Summer,Holi Festival Season,95.26,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 17:00:00,43.25,12.62,9.77,0.16,131.52,March,Summer,Holi Festival Season,146.09671641791047,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 18:00:00,55.75,15.58,8.85,0.48,91.73,March,Summer,Holi Festival Season,91.73,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 19:00:00,101.5,16.88,9.9,0.41,22.05,March,Summer,Holi Festival Season,101.33221476510067,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 20:00:00,96.0,15.92,9.3,0.42,20.38,March,Summer,Holi Festival Season,96.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 21:00:00,59.25,14.9,8.47,0.42,51.74,March,Summer,Holi Festival Season,59.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 22:00:00,38.0,13.8,8.63,0.27,116.33,March,Summer,Holi Festival Season,123.65179104477612,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-25 23:00:00,33.5,12.45,8.63,0.35,36.65,March,Summer,Holi Festival Season,36.65,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 00:00:00,28.5,14.4,8.63,0.18,60.27,March,Summer,Holi Festival Season,60.27,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 01:00:00,31.0,15.15,8.63,0.12,84.87,March,Summer,Holi Festival Season,84.87,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 02:00:00,39.75,13.05,9.3,0.26,38.42,March,Summer,Holi Festival Season,39.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 03:00:00,30.75,14.52,11.17,0.2,23.62,March,Summer,Holi Festival Season,30.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 04:00:00,31.75,14.18,9.77,0.42,149.74,March,Summer,Holi Festival Season,173.0188059701493,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 05:00:00,28.75,16.68,10.0,0.11,74.28,March,Summer,Holi Festival Season,74.28,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 06:00:00,31.25,17.02,8.63,0.44,114.07,March,Summer,Holi Festival Season,120.31238805970148,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 07:00:00,37.75,15.55,8.63,0.46,18.82,March,Summer,Holi Festival Season,37.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 08:00:00,51.75,14.68,8.63,0.26,54.88,March,Summer,Holi Festival Season,54.88,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 09:00:00,41.25,11.9,11.95,0.42,74.28,March,Summer,Holi Festival Season,74.28,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 10:00:00,42.25,11.92,13.0,0.12,68.4,March,Summer,Holi Festival Season,68.4,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 11:00:00,49.0,10.4,11.5,1.06,22.05,March,Summer,Holi Festival Season,49.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 12:00:00,39.5,12.5,10.28,0.42,84.67,March,Summer,Holi Festival Season,84.67,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 13:00:00,39.5,12.25,10.95,0.42,62.92,March,Summer,Holi Festival Season,62.92,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 14:00:00,42.25,11.42,9.4,0.81,22.05,March,Summer,Holi Festival Season,42.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 15:00:00,38.25,17.08,8.63,0.34,22.05,March,Summer,Holi Festival Season,38.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 16:00:00,49.25,14.5,8.63,0.72,22.05,March,Summer,Holi Festival Season,49.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 17:00:00,65.25,13.08,14.7,0.86,22.05,March,Summer,Holi Festival Season,65.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 18:00:00,54.0,14.9,15.85,0.4,22.05,March,Summer,Holi Festival Season,54.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 19:00:00,71.25,15.68,15.97,0.37,22.05,March,Summer,Holi Festival Season,71.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 20:00:00,69.0,18.25,15.63,0.4,22.05,March,Summer,Holi Festival Season,69.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 21:00:00,60.5,14.98,8.63,0.32,22.05,March,Summer,Holi Festival Season,60.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 22:00:00,34.25,13.52,8.63,0.44,22.05,March,Summer,Holi Festival Season,34.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-26 23:00:00,30.0,13.75,8.63,0.46,3.82,March,Summer,Holi Festival Season,30.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 00:00:00,27.25,15.48,8.63,0.53,3.4,March,Summer,Holi Festival Season,27.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 01:00:00,39.25,17.8,12.1,0.46,11.76,March,Summer,Holi Festival Season,39.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 02:00:00,45.0,17.52,12.6,0.46,22.05,March,Summer,Holi Festival Season,45.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 03:00:00,42.25,14.8,12.93,0.49,22.05,March,Summer,Holi Festival Season,42.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 04:00:00,42.0,15.77,13.1,0.19,8.69,March,Summer,Holi Festival Season,42.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 05:00:00,35.75,15.42,8.63,0.2,6.18,March,Summer,Holi Festival Season,35.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 06:00:00,32.25,15.05,8.63,0.26,4.22,March,Summer,Holi Festival Season,32.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 07:00:00,58.0,15.1,8.63,0.27,5.58,March,Summer,Holi Festival Season,58.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 08:00:00,71.5,14.22,9.4,0.25,5.58,March,Summer,Holi Festival Season,71.5,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 09:00:00,47.5,16.08,9.62,0.31,7.9,March,Summer,Holi Festival Season,47.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 10:00:00,42.5,13.15,10.73,0.42,6.96,March,Summer,Holi Festival Season,42.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 11:00:00,42.25,12.73,9.7,0.42,4.57,March,Summer,Holi Festival Season,42.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 12:00:00,45.75,11.4,10.9,0.26,10.52,March,Summer,Holi Festival Season,45.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 13:00:00,43.0,11.75,12.1,0.2,7.51,March,Summer,Holi Festival Season,43.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 14:00:00,36.75,11.7,11.88,0.49,5.36,March,Summer,Holi Festival Season,36.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 15:00:00,36.25,12.05,12.67,0.42,1.96,March,Summer,Holi Festival Season,36.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 16:00:00,37.25,10.2,6.8,0.49,4.8,March,Summer,Holi Festival Season,37.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 17:00:00,37.0,11.68,2.75,0.77,6.86,March,Summer,Holi Festival Season,38.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 18:00:00,35.75,10.68,3.38,0.38,11.37,March,Summer,Holi Festival Season,35.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 19:00:00,39.0,12.25,4.7,0.4,5.23,March,Summer,Holi Festival Season,39.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 20:00:00,31.75,12.08,9.05,0.75,3.2,March,Summer,Holi Festival Season,37.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 21:00:00,27.0,11.58,8.78,0.81,9.14,March,Summer,Holi Festival Season,40.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 22:00:00,25.25,11.6,9.05,0.55,5.78,March,Summer,Holi Festival Season,27.500000000000004,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-27 23:00:00,27.75,11.58,11.37,0.6,5.81,March,Summer,Holi Festival Season,30.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 00:00:00,25.75,13.0,10.2,0.07,5.3,March,Summer,Holi Festival Season,25.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 01:00:00,29.75,15.32,8.32,0.02,22.05,March,Summer,Holi Festival Season,29.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 02:00:00,26.0,17.25,8.18,0.74,3.01,March,Summer,Holi Festival Season,37.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 03:00:00,28.0,17.45,8.63,0.49,7.64,March,Summer,Holi Festival Season,28.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 04:00:00,32.5,17.25,8.63,0.19,7.0,March,Summer,Holi Festival Season,32.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 05:00:00,29.0,18.42,8.63,0.72,4.97,March,Summer,Holi Festival Season,36.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 06:00:00,30.25,19.8,8.63,0.22,4.24,March,Summer,Holi Festival Season,30.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 07:00:00,27.25,15.77,8.63,0.74,15.38,March,Summer,Holi Festival Season,37.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 08:00:00,33.0,14.65,12.95,0.59,11.56,March,Summer,Holi Festival Season,33.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 09:00:00,30.5,13.02,13.05,0.68,3.72,March,Summer,Holi Festival Season,34.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 10:00:00,30.75,12.6,13.63,0.38,6.12,March,Summer,Holi Festival Season,30.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 11:00:00,27.0,11.7,8.63,0.25,5.1,March,Summer,Holi Festival Season,27.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 12:00:00,22.75,12.2,12.25,0.6,7.05,March,Summer,Holi Festival Season,30.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 13:00:00,29.0,12.22,12.38,0.72,5.94,March,Summer,Holi Festival Season,36.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 14:00:00,30.0,12.72,12.78,0.35,7.4,March,Summer,Holi Festival Season,30.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 15:00:00,25.5,12.6,12.4,0.68,6.4,March,Summer,Holi Festival Season,34.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 16:00:00,32.0,12.52,10.35,0.56,8.53,March,Summer,Holi Festival Season,32.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 17:00:00,36.67,14.17,7.83,0.86,6.56,March,Summer,Holi Festival Season,43.0,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 18:00:00,42.5,17.32,8.6,0.95,8.33,March,Summer,Holi Festival Season,47.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 19:00:00,63.25,21.62,8.63,0.62,11.12,March,Summer,Holi Festival Season,63.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 20:00:00,52.0,22.32,8.63,0.34,15.38,March,Summer,Holi Festival Season,52.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 21:00:00,68.25,23.92,8.63,0.24,4.57,March,Summer,Holi Festival Season,68.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 22:00:00,89.0,25.95,8.63,0.06,13.72,March,Summer,Holi Festival Season,89.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-28 23:00:00,81.0,22.35,8.63,0.42,7.64,March,Summer,Holi Festival Season,81.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 00:00:00,58.75,19.88,8.63,0.34,11.81,March,Summer,Holi Festival Season,58.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 01:00:00,45.67,21.93,8.63,0.42,13.42,March,Summer,Holi Festival Season,45.67,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 02:00:00,59.0,19.88,11.6,0.26,7.94,March,Summer,Holi Festival Season,59.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 03:00:00,48.75,21.0,11.5,0.24,22.05,March,Summer,Holi Festival Season,48.75,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 04:00:00,52.25,20.45,8.63,0.3,8.13,March,Summer,Holi Festival Season,52.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 05:00:00,41.5,18.5,8.63,0.44,8.52,March,Summer,Holi Festival Season,41.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 06:00:00,24.5,21.68,8.63,0.26,98.2,March,Summer,Holi Festival Season,98.2,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 07:00:00,25.25,21.95,8.63,0.44,35.48,March,Summer,Holi Festival Season,35.48,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 08:00:00,32.0,18.18,8.63,1.74,22.05,March,Summer,Holi Festival Season,85.84444444444443,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 09:00:00,32.75,14.95,12.83,1.61,42.53,March,Summer,Holi Festival Season,78.76666666666667,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 10:00:00,35.67,13.77,12.55,0.66,22.05,March,Summer,Holi Festival Season,35.67,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 11:00:00,36.25,12.9,11.5,0.47,108.49,March,Summer,Holi Festival Season,112.06731343283582,Moderate,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 12:00:00,34.5,16.0,8.63,0.32,31.16,March,Summer,Holi Festival Season,34.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 13:00:00,35.0,15.6,8.63,0.57,65.76,March,Summer,Holi Festival Season,65.76,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 14:00:00,30.25,15.2,8.62,0.55,65.01,March,Summer,Holi Festival Season,65.01,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 15:00:00,26.75,15.5,10.3,0.58,63.8,March,Summer,Holi Festival Season,63.8,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 16:00:00,31.5,15.15,8.2,0.39,39.98,March,Summer,Holi Festival Season,39.98,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 17:00:00,29.25,14.3,7.6,0.37,22.05,March,Summer,Holi Festival Season,29.25,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 18:00:00,30.5,16.27,8.5,0.31,7.45,March,Summer,Holi Festival Season,30.5,Good,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 19:00:00,54.75,21.67,8.8,0.33,30.28,March,Summer,Holi Festival Season,54.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 20:00:00,96.75,25.85,8.63,0.42,52.87,March,Summer,Holi Festival Season,96.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 21:00:00,98.0,30.0,8.63,0.42,32.63,March,Summer,Holi Festival Season,98.0,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 22:00:00,91.25,27.28,8.63,0.22,47.89,March,Summer,Holi Festival Season,91.25,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-29 23:00:00,74.75,25.28,8.63,0.43,40.47,March,Summer,Holi Festival Season,74.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
2024-03-30 00:00:00,57.75,26.8,11.17,0.08,36.75,March,Summer,Holi Festival Season,57.75,Satisfactory,Thoothukudi,Tamil Nadu,8.8457035,77.9938178
