TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-01-01 00:00:00,144.25,180.25,5.35,10.85,34.92,January,Winter,Christmas & New Year,318.84302325581393,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 01:00:00,84.5,122.75,5.2,10.88,22.85,January,Winter,Christmas & New Year,181.22413793103448,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 02:00:00,103.5,161.25,5.1,10.9,16.18,January,Winter,Christmas & New Year,243.67241379310343,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 03:00:00,134.0,200.0,5.15,10.88,24.3,January,Winter,Christmas & New Year,310.9767441860465,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 04:00:00,183.5,244.25,5.1,10.82,20.65,January,Winter,Christmas & New Year,348.9651162790698,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 05:00:00,160.0,239.0,5.03,10.9,8.8,January,Winter,Christmas & New Year,330.93023255813955,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 06:00:00,254.25,347.5,5.18,10.9,11.65,January,Winter,Christmas & New Year,401.765,Severe,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 07:00:00,225.5,300.75,5.1,10.92,13.8,January,Winter,Christmas & New Year,381.19767441860466,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 08:00:00,206.75,289.25,5.15,10.88,17.25,January,Winter,Christmas & New Year,366.8081395348837,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 09:00:00,109.5,186.75,5.3,10.82,16.77,January,Winter,Christmas & New Year,264.1551724137931,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 10:00:00,83.5,134.25,5.38,10.9,12.07,January,Winter,Christmas & New Year,177.81034482758622,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 11:00:00,90.0,120.75,5.38,10.88,14.8,January,Winter,Christmas & New Year,200.0,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 12:00:00,86.5,110.5,5.32,10.82,14.15,January,Winter,Christmas & New Year,188.05172413793105,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 13:00:00,79.5,95.5,5.22,10.88,10.05,January,Winter,Christmas & New Year,164.1551724137931,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 14:00:00,63.5,83.25,5.1,10.88,9.78,January,Winter,Christmas & New Year,109.5344827586207,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 15:00:00,69.75,97.25,5.18,10.92,18.15,January,Winter,Christmas & New Year,130.8706896551724,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 16:00:00,83.25,132.25,5.43,10.9,22.92,January,Winter,Christmas & New Year,176.95689655172413,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 17:00:00,77.5,135.25,5.58,10.82,10.75,January,Winter,Christmas & New Year,157.32758620689654,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 18:00:00,71.33,105.5,5.42,10.88,6.58,January,Winter,Christmas & New Year,136.2644827586207,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 19:00:00,75.75,102.5,5.22,10.88,5.85,January,Winter,Christmas & New Year,151.35344827586206,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 20:00:00,70.0,102.25,5.2,10.85,8.5,January,Winter,Christmas & New Year,131.72413793103448,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 21:00:00,95.75,119.5,5.35,10.85,7.9,January,Winter,Christmas & New Year,217.2155172413793,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 22:00:00,95.75,118.5,5.15,10.88,8.6,January,Winter,Christmas & New Year,217.2155172413793,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-01 23:00:00,50.33,72.0,5.25,10.82,8.98,January,Winter,Christmas & New Year,83.66103448275862,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 00:00:00,82.0,117.25,5.55,10.78,8.4,January,Winter,Christmas & New Year,172.68965517241378,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 01:00:00,210.25,288.25,5.4,10.85,10.98,January,Winter,Christmas & New Year,369.49418604651163,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 02:00:00,245.0,301.25,5.58,10.78,16.67,January,Winter,Christmas & New Year,396.16279069767444,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 03:00:00,200.0,272.0,5.4,10.8,20.02,January,Winter,Christmas & New Year,361.62790697674416,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 04:00:00,199.0,270.75,5.32,10.8,16.45,January,Winter,Christmas & New Year,360.8604651162791,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 05:00:00,139.0,207.5,5.22,10.88,14.62,January,Winter,Christmas & New Year,314.8139534883721,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 06:00:00,134.5,195.75,5.28,10.9,16.5,January,Winter,Christmas & New Year,311.36046511627904,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 07:00:00,160.33,228.0,5.55,10.95,26.98,January,Winter,Christmas & New Year,331.18348837209305,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 08:00:00,177.0,274.75,5.62,10.88,32.02,January,Winter,Christmas & New Year,343.9767441860465,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 09:00:00,139.75,230.5,5.78,10.82,20.62,January,Winter,Christmas & New Year,315.38953488372096,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 10:00:00,90.0,146.0,5.75,10.78,13.97,January,Winter,Christmas & New Year,200.0,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 11:00:00,62.75,105.75,5.58,10.8,12.93,January,Winter,Christmas & New Year,106.97413793103448,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 12:00:00,71.0,127.5,5.8,10.85,9.18,January,Winter,Christmas & New Year,135.13793103448276,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 13:00:00,65.75,89.75,5.55,10.9,7.48,January,Winter,Christmas & New Year,117.2155172413793,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 14:00:00,54.75,76.0,5.22,10.9,8.38,January,Winter,Christmas & New Year,91.12931034482759,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 15:00:00,70.25,96.75,5.43,10.9,14.62,January,Winter,Christmas & New Year,132.57758620689654,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 16:00:00,71.33,108.25,5.58,10.9,14.55,January,Winter,Christmas & New Year,136.2644827586207,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 17:00:00,64.75,91.75,5.7,10.88,11.62,January,Winter,Christmas & New Year,113.80172413793103,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 18:00:00,61.0,92.0,5.88,10.88,7.82,January,Winter,Christmas & New Year,101.0,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 19:00:00,65.5,95.75,5.58,10.8,8.28,January,Winter,Christmas & New Year,116.36206896551724,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 20:00:00,79.33,121.75,5.55,10.78,9.7,January,Winter,Christmas & New Year,163.57482758620688,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 21:00:00,74.5,106.5,5.57,10.8,9.5,January,Winter,Christmas & New Year,147.08620689655172,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 22:00:00,52.25,84.25,5.68,10.78,9.35,January,Winter,Christmas & New Year,86.90517241379311,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-02 23:00:00,39.75,70.5,5.82,10.85,11.62,January,Winter,Christmas & New Year,70.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 00:00:00,71.5,105.5,5.65,10.82,15.18,January,Winter,Christmas & New Year,136.8448275862069,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 01:00:00,123.5,184.0,5.5,10.8,15.95,January,Winter,Christmas & New Year,302.9186046511628,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 02:00:00,118.75,192.25,5.5,10.8,15.55,January,Winter,Christmas & New Year,295.73275862068965,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 03:00:00,119.5,189.25,5.45,10.8,14.35,January,Winter,Christmas & New Year,298.2931034482759,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 04:00:00,133.25,217.5,5.45,10.8,13.85,January,Winter,Christmas & New Year,310.4011627906977,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 05:00:00,87.5,148.75,5.22,10.82,15.92,January,Winter,Christmas & New Year,191.4655172413793,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 06:00:00,144.0,194.0,5.22,10.9,23.92,January,Winter,Christmas & New Year,318.6511627906977,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 07:00:00,215.5,283.0,5.25,10.9,18.2,January,Winter,Christmas & New Year,373.5232558139535,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 08:00:00,141.75,214.0,5.45,10.88,29.1,January,Winter,Christmas & New Year,316.9244186046512,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 09:00:00,171.0,251.25,5.35,10.82,22.85,January,Winter,Christmas & New Year,339.37209302325584,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 10:00:00,101.25,163.5,5.4,10.88,53.53,January,Winter,Christmas & New Year,235.99137931034483,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 11:00:00,100.0,191.0,6.0,10.88,27.33,January,Winter,Christmas & New Year,231.72413793103448,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 12:00:00,76.0,121.75,5.82,10.85,10.8,January,Winter,Christmas & New Year,152.20689655172413,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 13:00:00,73.75,111.5,5.92,10.8,8.12,January,Winter,Christmas & New Year,144.52586206896552,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 14:00:00,63.33,104.0,5.62,10.9,8.7,January,Winter,Christmas & New Year,108.95413793103448,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 15:00:00,57.0,88.0,5.43,10.9,9.68,January,Winter,Christmas & New Year,94.93103448275862,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 16:00:00,63.25,98.5,5.6,10.78,14.8,January,Winter,Christmas & New Year,108.68103448275862,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 17:00:00,69.67,106.75,5.65,10.8,11.58,January,Winter,Christmas & New Year,130.59758620689655,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 18:00:00,60.5,88.75,5.38,10.82,6.78,January,Winter,Christmas & New Year,88.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 19:00:00,52.25,82.5,5.43,10.82,6.08,January,Winter,Christmas & New Year,86.90517241379311,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 20:00:00,50.0,88.75,5.4,10.8,11.48,January,Winter,Christmas & New Year,88.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 21:00:00,48.0,97.5,5.4,10.8,11.3,January,Winter,Christmas & New Year,97.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 22:00:00,43.5,80.0,5.65,10.78,10.5,January,Winter,Christmas & New Year,80.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-03 23:00:00,129.75,158.25,5.78,10.8,14.52,January,Winter,Christmas & New Year,307.7151162790698,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 00:00:00,387.25,436.0,5.6,10.78,23.32,January,Winter,Christmas & New Year,425.705,Severe,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 01:00:00,345.25,448.5,5.4,10.8,22.15,January,Winter,Christmas & New Year,418.145,Severe,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 02:00:00,136.75,202.5,5.22,10.82,12.28,January,Winter,Christmas & New Year,313.08720930232556,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 03:00:00,222.5,279.5,5.15,10.82,13.5,January,Winter,Christmas & New Year,378.8953488372093,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 04:00:00,242.75,320.75,5.1,10.78,14.65,January,Winter,Christmas & New Year,394.4360465116279,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 05:00:00,245.75,317.25,5.22,10.8,12.55,January,Winter,Christmas & New Year,396.73837209302326,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 06:00:00,130.75,185.0,5.3,10.8,21.05,January,Winter,Christmas & New Year,308.4825581395349,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 07:00:00,117.0,177.5,5.35,10.82,19.7,January,Winter,Christmas & New Year,289.7586206896552,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 08:00:00,143.0,199.25,5.22,10.8,19.7,January,Winter,Christmas & New Year,317.8837209302326,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 09:00:00,93.25,140.75,5.15,10.8,15.18,January,Winter,Christmas & New Year,208.68103448275863,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 10:00:00,85.75,137.5,5.38,10.8,15.83,January,Winter,Christmas & New Year,185.49137931034483,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 11:00:00,93.0,158.75,6.07,10.85,21.4,January,Winter,Christmas & New Year,207.82758620689654,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 12:00:00,125.75,176.5,6.4,11.0,14.18,January,Winter,Christmas & New Year,304.6453488372093,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 13:00:00,103.5,136.5,7.3,13.35,12.05,January,Winter,Christmas & New Year,243.67241379310343,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 14:00:00,117.75,152.75,11.58,13.4,13.72,January,Winter,Christmas & New Year,292.3189655172414,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 15:00:00,118.0,180.25,10.8,14.1,19.6,January,Winter,Christmas & New Year,293.17241379310343,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 16:00:00,141.25,213.25,71.5,12.47,21.55,January,Winter,Christmas & New Year,316.5406976744186,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 17:00:00,125.25,187.25,19.35,11.9,10.85,January,Winter,Christmas & New Year,304.26162790697674,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 18:00:00,54.75,83.5,12.98,12.88,7.28,January,Winter,Christmas & New Year,91.12931034482759,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 19:00:00,51.5,77.75,12.5,12.73,7.38,January,Winter,Christmas & New Year,85.63793103448276,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 20:00:00,65.0,112.75,11.8,12.92,9.35,January,Winter,Christmas & New Year,114.65517241379311,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 21:00:00,67.0,113.5,11.9,12.55,10.6,January,Winter,Christmas & New Year,121.48275862068965,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 22:00:00,46.0,91.0,11.22,12.4,10.42,January,Winter,Christmas & New Year,91.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-04 23:00:00,46.0,91.0,10.2,12.3,17.3,January,Winter,Christmas & New Year,91.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 00:00:00,46.0,91.0,8.75,12.15,10.75,January,Winter,Christmas & New Year,91.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 01:00:00,191.0,250.0,9.45,12.18,16.98,January,Winter,Christmas & New Year,354.72093023255815,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 02:00:00,187.75,244.5,9.2,12.52,12.88,January,Winter,Christmas & New Year,352.2267441860465,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 03:00:00,163.0,213.5,10.38,12.58,12.15,January,Winter,Christmas & New Year,333.2325581395349,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 04:00:00,133.0,177.25,8.62,12.5,11.32,January,Winter,Christmas & New Year,310.2093023255814,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 05:00:00,170.25,194.75,9.0,12.52,11.3,January,Winter,Christmas & New Year,338.79651162790697,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 06:00:00,152.25,191.5,9.62,12.2,11.7,January,Winter,Christmas & New Year,324.9825581395349,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 07:00:00,159.0,220.0,10.8,12.1,13.3,January,Winter,Christmas & New Year,330.16279069767444,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 08:00:00,159.0,220.0,6.02,12.38,15.47,January,Winter,Christmas & New Year,330.16279069767444,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 09:00:00,89.0,144.0,9.98,12.4,25.3,January,Winter,Christmas & New Year,196.58620689655172,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 10:00:00,80.5,132.5,9.88,12.58,26.57,January,Winter,Christmas & New Year,167.5689655172414,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 11:00:00,47.33,89.5,9.3,12.2,18.8,January,Winter,Christmas & New Year,89.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 12:00:00,33.25,74.0,12.83,10.9,22.12,January,Winter,Christmas & New Year,74.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 13:00:00,34.5,92.75,15.3,11.82,14.1,January,Winter,Christmas & New Year,92.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 14:00:00,28.5,63.5,12.18,12.6,15.32,January,Winter,Christmas & New Year,63.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 15:00:00,35.5,90.0,11.4,11.88,34.22,January,Winter,Christmas & New Year,90.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 16:00:00,43.0,129.0,11.13,11.9,12.43,January,Winter,Christmas & New Year,119.60402684563758,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 17:00:00,43.0,129.0,12.8,11.0,24.2,January,Winter,Christmas & New Year,119.60402684563758,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 18:00:00,42.0,154.0,12.02,11.8,42.25,January,Winter,Christmas & New Year,136.21476510067114,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 19:00:00,40.33,145.0,12.42,11.65,27.22,January,Winter,Christmas & New Year,130.23489932885906,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 20:00:00,33.33,100.5,12.72,11.85,8.88,January,Winter,Christmas & New Year,54.93689655172413,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 21:00:00,26.33,54.0,10.78,11.85,5.88,January,Winter,Christmas & New Year,54.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 22:00:00,27.0,67.5,10.2,11.8,6.05,January,Winter,Christmas & New Year,67.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-05 23:00:00,20.0,50.25,10.52,11.58,6.38,January,Winter,Christmas & New Year,33.333333333333336,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 00:00:00,16.0,39.0,10.52,11.8,10.38,January,Winter,Christmas & New Year,39.0,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 01:00:00,17.75,44.75,9.7,11.8,12.62,January,Winter,Christmas & New Year,44.75,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 02:00:00,26.33,71.25,10.05,11.6,25.25,January,Winter,Christmas & New Year,71.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 03:00:00,63.75,126.0,9.95,11.55,18.98,January,Winter,Christmas & New Year,117.61073825503355,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 04:00:00,124.0,176.25,9.95,11.48,10.65,January,Winter,Christmas & New Year,303.30232558139534,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 05:00:00,70.67,93.75,9.18,11.82,8.88,January,Winter,Christmas & New Year,134.01137931034484,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 06:00:00,109.75,145.25,9.3,11.92,9.28,January,Winter,Christmas & New Year,265.0086206896552,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 07:00:00,145.67,191.0,9.12,11.85,12.0,January,Winter,Christmas & New Year,319.9327906976744,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 08:00:00,106.5,124.0,9.3,11.68,13.42,January,Winter,Christmas & New Year,253.91379310344828,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 09:00:00,81.0,108.25,10.07,11.7,22.8,January,Winter,Christmas & New Year,169.27586206896552,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 10:00:00,33.5,90.0,10.85,11.72,15.63,January,Winter,Christmas & New Year,90.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 11:00:00,24.25,74.0,9.53,11.78,17.8,January,Winter,Christmas & New Year,74.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 12:00:00,30.75,83.25,8.57,10.37,11.22,January,Winter,Christmas & New Year,83.25,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 13:00:00,30.0,65.0,8.62,11.82,9.12,January,Winter,Christmas & New Year,65.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 14:00:00,28.0,62.75,8.43,11.88,11.7,January,Winter,Christmas & New Year,62.75,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 15:00:00,21.25,65.5,9.38,11.55,20.4,January,Winter,Christmas & New Year,65.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 16:00:00,14.0,58.5,8.62,11.65,12.02,January,Winter,Christmas & New Year,58.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 17:00:00,7.25,39.0,8.22,11.45,8.32,January,Winter,Christmas & New Year,39.0,Good,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 18:00:00,16.25,52.5,8.28,11.38,5.8,January,Winter,Christmas & New Year,52.5,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 19:00:00,16.75,60.0,7.68,11.3,8.38,January,Winter,Christmas & New Year,60.0,Satisfactory,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 20:00:00,24.75,110.75,7.78,11.65,15.3,January,Winter,Christmas & New Year,107.47818791946308,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 21:00:00,76.0,113.75,8.22,11.98,10.02,January,Winter,Christmas & New Year,152.20689655172413,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 22:00:00,156.25,205.0,7.95,11.6,10.35,January,Winter,Christmas & New Year,328.05232558139534,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-06 23:00:00,111.0,142.0,8.02,11.8,13.5,January,Winter,Christmas & New Year,269.2758620689655,Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 00:00:00,148.25,190.25,7.35,11.52,9.62,January,Winter,Christmas & New Year,321.91279069767444,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 01:00:00,86.5,137.75,7.7,11.72,7.88,January,Winter,Christmas & New Year,188.05172413793105,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 02:00:00,75.25,120.75,7.7,11.55,7.82,January,Winter,Christmas & New Year,149.64655172413794,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 03:00:00,88.33,132.75,7.72,11.75,6.68,January,Winter,Christmas & New Year,194.29896551724136,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 04:00:00,89.75,116.5,7.02,11.95,9.72,January,Winter,Christmas & New Year,199.14655172413794,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 05:00:00,128.0,152.0,7.02,11.98,11.3,January,Winter,Christmas & New Year,306.37209302325584,Very Poor,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 06:00:00,77.0,107.75,6.75,11.75,12.98,January,Winter,Christmas & New Year,155.6206896551724,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 07:00:00,72.5,127.0,7.1,11.75,19.92,January,Winter,Christmas & New Year,140.25862068965517,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
2024-01-07 08:00:00,73.5,118.75,6.85,11.62,13.25,January,Winter,Christmas & New Year,143.67241379310343,Moderate,Gummidipoondi,Tamil Nadu,13.4308848,80.0821379
