TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,O3,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE
2024-06-14 10:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 11:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 12:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 13:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 14:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 15:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 16:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 17:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 18:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 19:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 20:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 21:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 22:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-14 23:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 00:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
2024-06-15 01:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,June,Monsoon,Non-Festival Period,46.5,Good,Naharlagun,Arunchal Pradesh
